"","id","date","screen_name","text","pre_processed_text","rt","like"
"49925",49925,2020-04-27,"kancil117","@bayuhape @alitalit_  dulurmu panas iki kakean nguntal corona","dulurmu panas iki kakean nguntal corona",0,0
"99490",99490,2020-04-26,"Purnomo_Back","@HERMAWANCHAND18 @podoradong @jokowi dan Rakyatlah yg di kritik oleh anak'nya

<U+0001F923><U+0001F923><U+0001F923>

https://t.co/sbaNeP00t5","dan rakyatlah yg di kritik oleh anak nya",0,3
"57700",57700,2020-04-27,"IrwanRa58","@Baracuda1818 Refly Harun senang apabila di Indonesia banyak masyarakatx yg terpapar Covid-19, makax congorx kyk gitu..
Msih bawa2 HAM sgla dlm masalah Penanggulangan Pandemi Covid-19.","refly harun senang apabila di indonesia banyak masyarakatx yg terpapar covid  makax congorx kyk gitu msih bawa ham sgla dlm masalah penanggulangan pandemi covid ",1,1
"8069",8069,2020-04-27,"_kichottamvan","@calonjuragann Yo ngene nek lulus mergo jalur virus","yo ngene nek lulus mergo jalur virus",0,1
"6030",6030,2020-04-27,"aaagspkaiz","Asik'in aja bree ramadhan tetap ramadhan meskipun ada corona
#Sahur https://t.co/1NSbr8TAaO","asik in aja bree ramadhan tetap ramadhan meskipun ada corona",2,6
"92141",92141,2020-04-26,"nurkhozin_","Ni virus masuk twitter https://t.co/FP2HLW8C6t","ni virus masuk twitter",0,0
"83800",83800,2020-04-26,"YOGI2609","#YCPcovIDIOTS Adhyaksha corona time lo tractors <U+0001F69C> rally’s flower publicity avasarama ?? Prajalu pranalu ibbandi lo vunayi ani telisina kuda tisutunaru antey idhi unacceptable crime adhyaksha . https://t.co/wfjAvRAXzl","adhyaksha corona time lo tractors rally’s flower publicity avasarama prajalu pranalu ibbandi lo vunayi ani telisina kuda tisutunaru antey idhi unacceptable crime adhyaksha",3,0
"105200",105200,2020-04-26,"sebuharara","#Rubavu: Abaturage ba Busasamana bakusanyije ibiribwa byo guha Abanyagisenyi #Covid19 #GumaMuRugo @RwandaLocalGov 
 @RwandaAgri @RwandaTrade 
#Rwanda https://t.co/TATKOQXiuN","abaturage ba busasamana bakusanyije ibiribwa byo guha abanyagisenyi",1,2
"21748",21748,2020-04-27,"Galihzainur1","@aniesbaswedan
<U+0001F595><U+0001F449>#Efek_Kejut_Mulai_Terasa Angka Kematian Covid19 di Jakarta Lebih Tinggi Dibandingkan Nasional.
:
Inilah Hasil  Kata Setajam Dusta.
#PemdaLemahPSBBGagal
https://t.co/EpH9F4cpzH","angka kematian covid di jakarta lebih tinggi dibandingkan nasional inilah hasil kata setajam dusta",4,6
"35462",35462,2020-04-27,"jadilahkita","@thtsoky Lebih baik mabok daripada corona wkwk","lebih baik mabok daripada corona wkwk",0,0
"14374",14374,2020-04-27,"GUSDURians","UPDATE CORONA

214 Kasus baru per 27 April 2020.
Total
9.096 kasus positif
7.180 dalam perawatan
1.151 sembuh
765 meninggal dunia

Semoga kita semua mendapat perlindungan dari Tuhan Yang Maha Kuasa. Dan semoga wabah ini segera berakhir. Amin... https://t.co/l1C9hFzb81","update corona  kasus baru per  april  total   kasus positif   dalam perawatan   sembuh  meninggal dunia semoga kita semua mendapat perlindungan dari tuhan yang maha kuasa dan semoga wabah ini segera berakhir amin",11,58
"43860",43860,2020-04-27,"anandaptralmira","@LisandyYulistia omdoo trs kamooh mau bdgg eh sampee corona","omdoo trs kamooh mau bdgg eh sampee corona",0,0
"78630",78630,2020-04-26,"VidoAlbertus","Cepet Pergi Ya Corona Sumpah Karena Ulah Lu Di Indonesia Bnyak Pengangguran Basatttt! Termasuk Gue _- Kena Phk Karna Ulah Lu! JENUH Juga Di Rumah Gak Ada Aktifitas!
#cepetpulangcorona
#CoronaBangsat 
#StayAtHome","cepet pergi ya corona sumpah karena ulah lu di indonesia bnyak pengangguran basatttt termasuk gue kena phk karna ulah lu jenuh juga di rumah gak ada aktifitas",0,0
"92489",92489,2020-04-26,"kzltauga","@OrangorangAsing Iyo. Lek sampe akhir tahun wes ga mungkin. Wong yo wes podo bosen, masi medis ngkok suwe2 yo wes entuk cara gae kontrol virus iki

Iyo bener, virus iki get e kerono penyebarane. Lek ngomong mematikan sek akeh sing luwih mematikan. Tingkat damage e lumayan si qopid iki","iyo lek sampe akhir tahun wes ga mungkin wong yo wes podo bosen masi medis ngkok suwe yo wes entuk cara gae kontrol virus iki iyo bener virus iki get e kerono penyebarane lek ngomong mematikan sek akeh sing luwih mematikan tingkat damage e lumayan si qopid iki",0,0
"84054",84054,2020-04-26,"yinalala","thanks kkoh <U+0001F483><U+0001F483><U+0001F483><U+0001F483><U+0001F483><U+0001F483><U+0001F483> semoga corona cepat hilang aminnnn <U+0001F607> https://t.co/KnqpIuiyXa","thanks kkoh",0,0
"97172",97172,2020-04-26,"RD_4WR1212","Kami Juga Mengelus Dada Dan Mengusap Air Mata, Seandai nya Hasil Proyek Mangkrak, Century, Alat² Dapur dll, Di Sumbang kan ke Negara utk memerangi Covid 19 Mungkin Segera Cepat Selesai Juga Ya.... @KMRTRoySuryo

https://t.co/zUY4PovRnL","kami juga mengelus dada dan mengusap air mata seandai nya hasil proyek mangkrak century alat dapur dll di sumbang kan ke negara utk memerangi covid  mungkin segera cepat selesai juga ya",75,356
"38276",38276,2020-04-27,"kandhamara007","@Corona__viruss Eeeeeee nenga reply pannuna nala enaku vandhuchu poi pathen ..... Athula ithu yarum pathuruka matanga nu suggest pannen..... Coming soon movie ...Nalla irukum unusual climax <U+0001F44C><U+0001F44C><U+0001F60D>","eeeeeee nenga reply pannuna nala enaku vandhuchu poi pathen athula ithu yarum pathuruka matanga nu suggest pannen coming soon movie nalla irukum unusual climax",0,0
"4741",4741,2020-04-27,"kacankmede","2050
""Nek waktu pandemi covid-19 nenek umur berapa?""
""Oh itu, nenek baru umur 20 waktu itu"""," nek waktu pandemi covid  nenek umur berapa oh itu nenek baru umur  waktu itu",0,0
"29439",29439,2020-04-27,"ToyotaQQiu","@Qiswah_Nabila #dirumahaja hadapi virus corona tanpa takut kehabisan uang tenang kini kami ada solusi nya cukup bermain poker online d @ToyotaQQiu minimal deposit dan withdraw cuman 20ribu saja dan cobain 9 permainan nya seperti,Bandar poker,BandarQ,aduQ,dan masi banyak lainnya WA +855969168348","hadapi virus corona tanpa takut kehabisan uang tenang kini kami ada solusi nya cukup bermain poker online d minimal deposit dan withdraw cuman ribu saja dan cobain  permainan nya seperti bandar poker bandarq aduq dan masi banyak lainnya wa ",0,1
"101631",101631,2020-04-26,"LawuSusanto","@doelkemplang Jngn2 otaknya kena virus jadi hang","jngn otaknya kena virus jadi hang",0,1
"45621",45621,2020-04-27,"lloyagoo","<U+0001F639><U+0001F639><U+0001F639><U+0001F639><U+0001F639><U+0001F639>kuuwa virus mbali mbali auwe na vya ukimwi sasa https://t.co/oqaNY5RmhT","kuuwa virus mbali mbali auwe na vya ukimwi sasa",0,0
"101155",101155,2020-04-26,"olekanjokai","@yohana_bwire @MarkMwandosya Corona ni 'futa', vifaa vinakuja vikiwa vina virus, fumigation ya chlorine haisaidii <U+0001F602><U+0001F602>, presidaa wetu anajua kila kitu, mkuu asingefosi kuwa mjengoni, akabakigi na uticha....basi angekuwa ticha wa ajabu sana na sishangai coz ndivyo mentality za walimu zilivyo, too much know","corona ni futa vifaa vinakuja vikiwa vina virus fumigation ya chlorine haisaidii presidaa wetu anajua kila kitu mkuu asingefosi kuwa mjengoni akabakigi na uticha basi angekuwa ticha wa ajabu sana na sishangai coz ndivyo mentality za walimu zilivyo too much know",0,13
"71919",71919,2020-04-26,"DDaviddaviddavi","@karakarabesi Aku nangkapnya gurumu minta dibikin tugas vidio yg isinya tu ttng penanganan covid-19 dengan barang"" hasil seni rupa dan klo seni teater ya kek jdi aktorny didalam vidio itu mungkin? Sejujurnya bahasa gurumu belibet <U+0001F62D>","aku nangkapnya gurumu minta dibikin tugas vidio yg isinya tu ttng penanganan covid  dengan barang hasil seni rupa dan klo seni teater ya kek jdi aktorny didalam vidio itu mungkin sejujurnya bahasa gurumu belibet",0,0
"30465",30465,2020-04-27,"SweetbutKanana","2. Tusijiapize  tunapokataa ushauri kwa sababu hali ikibadilika tutapata shida kuondoa kiapo chetu. 

3. Hakuna anayemiliki ukweli wote kuhusu ugonjwa mpya. Elimu ni bora kuliko adhabu na faini.

#Covid_19"," tusijiapize tunapokataa ushauri kwa sababu hali ikibadilika tutapata shida kuondoa kiapo chetu  hakuna anayemiliki ukweli wote kuhusu ugonjwa mpya elimu ni bora kuliko adhabu na faini",3,5
"92339",92339,2020-04-26,"pcnukabmagelang","Satgas NU Peduli Covid-19 Buka Posko di Gedung NU Magelang

https://t.co/915Z4UaKD1 https://t.co/AXVBn6NoXb","satgas nu peduli covid  buka posko di gedung nu magelang",4,3
"48219",48219,2020-04-27,"flawlessyujin","padahal taun ini aku sweet seventeen.. cepet kelar knp semua, corona dll:(","padahal taun ini aku sweet seventeen cepet kelar knp semua corona dll",0,0
"82881",82881,2020-04-26,"Ithufail15","@ridwanhr Salahnya Vietnam sukses nanggulangin corona wkwk","salahnya vietnam sukses nanggulangin corona wkwk",0,1
"25769",25769,2020-04-27,"SayangTetangga","@kompascom Mau bantu virus berjalan ni orang<U+0001F914><U+0001F914>","mau bantu virus berjalan ni orang",0,0
"97394",97394,2020-04-26,"indonesiawow45","Relawan Indonesia Bersatu Gelar Rapid Test Massal dan Bagikan Sembako.
Dlm waktu dekat juga akn dilakukan di pelosok2 daerah zona merah.
Gratis dan dapat sembako.
Tujuannya unk memutus rantai penyebaran virus Corona.
#RelawanBergerakLawanCovid 
https://t.co/nsQUbNhddX","relawan indonesia bersatu gelar rapid test massal dan bagikan sembako dlm waktu dekat juga akn dilakukan di pelosok daerah zona merah gratis dan dapat sembako tujuannya unk memutus rantai penyebaran virus corona",0,0
"47060",47060,2020-04-27,"amalrastogi1","Corona dekh le....ab india ka dil dukh chuka hai ...ab hmara Time aayega....or tera jayega .....sirf lock down hi sanhara hai ab @PMOIndia @myogiadityanath @aajtak https://t.co/wOJIKrGZVu","corona dekh le ab india ka dil dukh chuka hai ab hmara time aayega or tera jayega sirf lock down hi sanhara hai ab",0,0
"13225",13225,2020-04-27,"thrivianovi_","Peta Sebaran Corona di Batam per Kecamatan, Batam Kota Mendekati Batas Zona Merah https://t.co/yXicuxcbC5","peta sebaran corona di batam per kecamatan batam kota mendekati batas zona merah",0,1
"78302",78302,2020-04-26,"Socotra10603047","Pakar Politik Tantang Jokowi Tunjukkan Negara Yang Berhasil Tangani Corona Dengan Memberikan Diskon Pesawat
https://t.co/hkVHsGilDD","pakar politik tantang jokowi tunjukkan negara yang berhasil tangani corona dengan memberikan diskon pesawat",5,6
"102322",102322,2020-04-26,"Fitriafebr1","Corona gakelar kelar?anjg","corona gakelar kelar anjg",0,0
"55009",55009,2020-04-27,"SeputariNews","Peduli Warga Yang Terdampak Corona, Warga di Surabaya Bagikan Ratusan Kilogram Beras

https://t.co/dKQsCKcYla","peduli warga yang terdampak corona warga di surabaya bagikan ratusan kilogram beras",0,0
"66834",66834,2020-04-26,"VaguthuOnline","Covid-19: Furabandhaai Dhekolhah Germany Gai Ves Muzaaharaa Kohfi

https://t.co/5Ym4AUoXPb","covid  furabandhaai dhekolhah germany gai ves muzaaharaa kohfi",1,2
"58562",58562,2020-04-27,"KATADATAcoid","Tingkat pengangguran di AS diperkirakan mencapai 16%, terburuk sejak depresi ekonomi pada 1930 seiring penutupan ekonomi untuk mencegah penyebaran corona.

https://t.co/0AYWJ6xVwh","tingkat pengangguran di as diperkirakan mencapai  terburuk sejak depresi ekonomi pada  seiring penutupan ekonomi untuk mencegah penyebaran corona",8,4
"51330",51330,2020-04-27,"desviiiii_dd","@WuriIndNrn Corona akan hilang pada waktunya..
Tapi dia akan hilang jika jarak terus terbentang...<U+0001F64A>","corona akan hilang pada waktunya tapi dia akan hilang jika jarak terus terbentang",0,0
"94570",94570,2020-04-26,"__twiboy","@null Update Corona di Indonesia 26 April: 8.882 Positif, 1.107 Sembuh, 743 Meninggal   https://t.co/8pDqnwQcWN","update corona di indonesia  april   positif   sembuh  meninggal",0,0
"23034",23034,2020-04-27,"koclakoclak","@akunuwu tanya ke sobat ambyarr pakde didiiiii. Ak tunggu jawabannya sampe Corona kelar","tanya ke sobat ambyarr pakde didiiiii ak tunggu jawabannya sampe corona kelar",0,0
"1400",1400,2020-04-27,"SaMeSinDhii","@Sainrrr Alhamdullilah <U+2764> corona khan bachya paya ahyon tawhna twitter te ght ahyo safa shoo bhala kenhan san etro intract bhi nahe","alhamdullilah corona khan bachya paya ahyon tawhna twitter te ght ahyo safa shoo bhala kenhan san etro intract bhi nahe",0,1
"28253",28253,2020-04-27,"wooziprince90","@jjapaguri__ Kering :( karna corona aku gk beli²","kering karna corona aku gk beli",0,0
"31667",31667,2020-04-27,"pemkotdepok","Sahabat Warga Depok, berikut informasi terkini perkembangan Covid-19 di Kota Depok:
Senin, 27 April 2020
------------------------------------- https://t.co/fpfLig8Vj3","sahabat warga depok berikut informasi terkini perkembangan covid  di kota depok senin  april ",5,5
"91521",91521,2020-04-26,"tribunnews","72.415 Warga DKI Jalani Rapid Test, 2.879 Positif Covid-19 https://t.co/uP0MNlKYGg via @tribunnews","  warga dki jalani rapid test   positif covid ",5,8
"56655",56655,2020-04-27,"_febrian","Sudahkah kamu balikan sama mantan karena covid 19 ini? <U+0001F643>","sudahkah kamu balikan sama mantan karena covid  ini",0,0
"107194",107194,2020-04-26,"Foxgloveeee","Dulu alasan putus buat fokus UN, UN di hilangkan alasanya ganti gegara virus, hmmmm betina. Ini yang saya khawatirkan.<U+0001F643> https://t.co/uHdhqp5nOK","dulu alasan putus buat fokus un un di hilangkan alasanya ganti gegara virus hmmmm betina ini yang saya khawatirkan",0,0
"22034",22034,2020-04-27,"tempodotco","Yurianto: Tak Ada Negara Targetkan Covid-19 Selesai 100 Persen https://t.co/AvBfp5wqFE","yurianto tak ada negara targetkan covid  selesai  persen",2,4
"8597",8597,2020-04-27,"hepimealmcd","momen marah2 hr ini: selama sebulan lebih bener2 baru td gw keluar rmh buat ke indomaret doang. dan kaget bgt liat jalanan rame bgt, org2 naik motor kemana2 seakan2 lg gaada nih corona. emg gaada harganya ya corona tu kalo di indo<U+0001F62D>","momen marah hr ini selama sebulan lebih bener baru td gw keluar rmh buat ke indomaret doang dan kaget bgt liat jalanan rame bgt org naik motor kemana seakan lg gaada nih corona emg gaada harganya ya corona tu kalo di indo",0,1
"107057",107057,2020-04-26,"egaharianto555","Pemerintah tidak diam saja membiarkan rakyat melewati pandemi Covid-19, bantuan dan solusi terus diusahakan https://t.co/YXupl9yVEb","pemerintah tidak diam saja membiarkan rakyat melewati pandemi covid  bantuan dan solusi terus diusahakan",0,0
"5965",5965,2020-04-27,"johanwahyudiono","@kumparan Jangan seneng duiu bos,  banyak yg di vonis negatif dan sembuh dari covid19 beberapa hari kemudian koit","jangan seneng duiu bos banyak yg di vonis negatif dan sembuh dari covid beberapa hari kemudian koit",0,0
"33333",33333,2020-04-27,"yan_tja","@kaheeppp @Shandy0892 @_imamprasetyo @SabeIius @cadarmerah @KobusKeneng @Ken2steve @BenLiberty6 @swarnadiva11 @SitompulYunus @lamegogosa @AnonymousNesia @akun_boso2 @haris_arahas @ucikohari19 @DEdward_4 @LeBrekele @bandod_tua @TetapOposisi @reandrena @adindasoraya10 @Shandy0811 @ojamaduo @DeHoutman7 @putirocka @Dany35160046 @donzein @Slamet26120730 @ParlinPane4 @mae_boso @jawabalkitab1 @sandra_LoveJC @Totok0912 @boso_mae @UmmiHapzha @snjayajonggrang @derp313 @AfrizalGbi @Anggi_sapiens @Sapangadeg @Verbum_Ang @sabelius Lah anda saja tak mampu Jawab

Mengapa IBLIS LEBIH KUASA  drpd Allah yg KATANYA Pencipta, 
sehingga IBLIS bisa HANCURKAN Pintu Sorga yg KATANYA tertutup Rapat bg Penghuni Neraka?

sama KARMA Virus CORONA saja ALLAH tak mampu

Apalagi sama Iblis ?
<U+0001F602><U+0001F602>","lah anda saja tak mampu jawab mengapa iblis lebih kuasa drpd allah yg katanya pencipta sehingga iblis bisa hancurkan pintu sorga yg katanya tertutup rapat bg penghuni neraka sama karma virus corona saja allah tak mampu apalagi sama iblis",0,0
"50836",50836,2020-04-27,"jbalbsarawak","Informasi penting untuk kakitangan Perkhidmatan Awam Negeri Sarawak (PANS) berkenaan Cuti Kuarantin Khas COVID-19 https://t.co/Znmauu5I7J","informasi penting untuk kakitangan perkhidmatan awam negeri sarawak pans berkenaan cuti kuarantin khas covid ",0,0
"33934",33934,2020-04-27,"GosipViral","Nicholas Saputra Merasakan Kacau Balau di Tengah Wabah Virus Corona, Yuk Simak Kisahnya https://t.co/izFxrFf73D","nicholas saputra merasakan kacau balau di tengah wabah virus corona yuk simak kisahnya",0,0
"89135",89135,2020-04-26,"penulisdaribumi","@parumaen16 Efek corona itu","efek corona itu",0,0
"89716",89716,2020-04-26,"mediaindonesia","Setelah lebih dari 53 ribu warga AS meninggal akibat covid-19, survei menunjukkan briefing itu sama sekali tidak mendongkrak popularitas Trump menjelang pemilu pada November mendatang.  https://t.co/63ZiaRbFMo","setelah lebih dari  ribu warga as meninggal akibat covid  survei menunjukkan briefing itu sama sekali tidak mendongkrak popularitas trump menjelang pemilu pada november mendatang",0,0
"91578",91578,2020-04-26,"meeeysosexy","@Zaruuuuuh iw dancing virus","iw dancing virus",0,0
"81092",81092,2020-04-26,"SanggaJatiW","Pandemi korona telah membuat banyak perusahaan merumahkan karyawan dan pimpinan atas seringkali melimpahkan pekerjaan ""kotor"" ke manajer mereka. Berikut salah salah satu bentuk tanggung jawab pimpinan atas: https://t.co/E0lFZfjgai https://t.co/l5bOzfAwig","pandemi korona telah membuat banyak perusahaan merumahkan karyawan dan pimpinan atas seringkali melimpahkan pekerjaan kotor ke manajer mereka berikut salah salah satu bentuk tanggung jawab pimpinan atas",1,0
"103755",103755,2020-04-26,"ZubayWk","Marhaban Ya Ramadhan

Selamat Menunaikan Ibadah Puasa 1441 H
Mari Jaga Kesucian Bulan Ramadhan dengan ibadah di rumah

Bersatu Kita Mengatasi Pandemi covid-19

#HumasPoldaLampung 
#PAKAIMASKER
#DIRUMAHSAJA
#JAGAJARAK
#HINDARIKERUMUNAN
#CUCITANGAN
#JAGADIRI
#JAGAKELUARGA https://t.co/g7uxDjQ5St","marhaban ya ramadhan selamat menunaikan ibadah puasa  h mari jaga kesucian bulan ramadhan dengan ibadah di rumah bersatu kita mengatasi pandemi covid ",0,0
"44742",44742,2020-04-27,"kenkenews","Anies Kepala Daerah Paling Tanggap Covid-19, Gerindra: Simetris dengan Kenyataan https://t.co/C3yxoYu0tO https://t.co/UN0r6YTcUw","anies kepala daerah paling tanggap covid  gerindra simetris dengan kenyataan",0,0
"40385",40385,2020-04-27,"alipppunten","@nabilaazzzz Corona .. gaboleh ngumpul""","corona gaboleh ngumpul",0,0
"37758",37758,2020-04-27,"pidressitubondo","Bhabinkamtibmas Polsek Asembagus Melaksanakan giat Sambang Desa sekaligus SOSIALISASI tentang pencegahan penularan Virus Corona / Covid-19di Kp. Timur Sawah Desa Wringin Anom https://t.co/zIR4U5kiw1 https://t.co/gJebINzAFd","bhabinkamtibmas polsek asembagus melaksanakan giat sambang desa sekaligus sosialisasi tentang pencegahan penularan virus corona covid di kp timur sawah desa wringin anom",0,0
"53739",53739,2020-04-27,"PramtabaN","@mastatanggg Ngapain aksi segala banyak corona","ngapain aksi segala banyak corona",0,0
"7499",7499,2020-04-27,"mrkhukkhar","@razahyousfani @Taimoor_ul_Haq @murtazawahab1 sab kuch khulgya hai tu phr lock down kis cheez ka hai...aqal barri ya bhens...itna sa jawab de nhi parhe...
according to sindh govt koi bahar jaega tu virus leker aega..korangi se aap M.a jinnah road phnch gae direct flight sb khula hwa hai tu lock down kis ka hai...","sab kuch khulgya hai tu phr lock down kis cheez ka hai aqal barri ya bhens itna sa jawab de nhi parhe according to sindh govt koi bahar jaega tu virus leker aega korangi se aap m a jinnah road phnch gae direct flight sb khula hwa hai tu lock down kis ka hai",0,0
"72846",72846,2020-04-26,"impathethicc","ramadhan tahun ini sedang kurang baik karna corona dsb membuat gue mikir ""ramadhan tahun depan gue udah jadi apa ya?"" wkwkw apakah saya sudah menjadi kartap? punya usaha? ibu rumah tangga? jadi guru? jadi manager? oh .. yg paling penting, apa masih hidup ?","ramadhan tahun ini sedang kurang baik karna corona dsb membuat gue mikir ramadhan tahun depan gue udah jadi apa ya wkwkw apakah saya sudah menjadi kartap punya usaha ibu rumah tangga jadi guru jadi manager oh yg paling penting apa masih hidup",0,0
"24675",24675,2020-04-27,"Afifahkmryah","@oainur Corona selesai, gaskeun sebar undangan","corona selesai gaskeun sebar undangan",0,0
"85816",85816,2020-04-26,"widodolestari","@TehManizz Halah, akibat corona lupa ya: ini hari Minggu. Gak corona juga di rumah, libur <U+0001F600><U+0001F60A>","halah akibat corona lupa ya ini hari minggu gak corona juga di rumah libur",0,0
"101141",101141,2020-04-26,"alibabacloudid","Alibaba Group Partner and Vice President, Zhang Yu, menyebut saat ini adalah waktu yang tepat bagi generasi muda untuk berkontribusi guna membantu dunia bangkit kembali dari pandemic COVID-19. #GETGlobalChallenge","alibaba group partner and vice president zhang yu menyebut saat ini adalah waktu yang tepat bagi generasi muda untuk berkontribusi guna membantu dunia bangkit kembali dari pandemic covid ",22,22
"104877",104877,2020-04-26,"Lalaputtt","@timtamcoklatt corona ilang,cuma itu. kenapa? karna kalo mau berharap banyak ditengah corona realisasinya gatau kapan yakan?","corona ilang cuma itu kenapa karna kalo mau berharap banyak ditengah corona realisasinya gatau kapan yakan",0,0
"49291",49291,2020-04-27,"TeacherN13","Untuk projek seni digital learning kali ni teacher bagi tema Covid-19 kepada murid2. Tak sangka projek kali ni dapat sambutan lebih drpd projek2 sebelum ini. Murid2 teruja nak menunjukkan sokongan mereka kpd perjuangan menentang Covid-19 barangkali. Tq from SKS7 students! https://t.co/El7qnaEJrk","untuk projek seni digital learning kali ni teacher bagi tema covid  kepada murid tak sangka projek kali ni dapat sambutan lebih drpd projek sebelum ini murid teruja nak menunjukkan sokongan mereka kpd perjuangan menentang covid  barangkali tq from sks students",0,1
"69473",69473,2020-04-26,"Nadyaye1","Dulu sebelum ada corona ada acara bukber problemnya gapunya duit,sekarang mau bukber problemnya corona.","dulu sebelum ada corona ada acara bukber problemnya gapunya duit sekarang mau bukber problemnya corona",0,3
"83272",83272,2020-04-26,"cyprianongeri1","@AbramsMarcD @RogaRoga_M @JbMpiana01 @NgiamaWerrason Mambo ya muziki kuja hapa @jumbosoundrecz nikuonyeshe... That ride is stunning. Wacha corona iishe tupange safari....","mambo ya muziki kuja hapa nikuonyeshe that ride is stunning wacha corona iishe tupange safari",0,1
"77791",77791,2020-04-26,"FSawiya","@jr_kw19 @RonaldLampard8 @KemensosRI @juliaribatubara Pak Tito @KemenDesa @kemendagri tolong kandangin dia setelah Corona selesai. Bupati apaan ini....","pak tito tolong kandangin dia setelah corona selesai bupati apaan ini",0,1
"43368",43368,2020-04-27,"SamDeeBoe2","@Dingii_Mshua @millardayo Mungu pekee ndo atakae tusaidia juu ya janga hili la Corona tuzidishe kumuomba","mungu pekee ndo atakae tusaidia juu ya janga hili la corona tuzidishe kumuomba",0,1
"95104",95104,2020-04-26,"imigresenmy","PKP: Hanya 400 rakyat Malaysia di Singapura dibenar kembali setiap hari - Ismail Sabri

-- BERNAMA

https://t.co/Sisfm2J9ad

#imigresen #jim #covid19 #herocovid19 #frontliner #stayathome #staysafe #dudukrumah

Telegram: Jabatan Imigresen Malaysia
https://t.co/gaZ77j7WIw https://t.co/CefwjpfbeD","pkp hanya  rakyat malaysia di singapura dibenar kembali setiap hari ismail sabri bernama",5,10
"74074",74074,2020-04-26,"JapenSabah","[KENYATAAN MEDIA] SITUASI PENYAKIT COVID-19 NEGERI SABAH | 26 APRIL 2020

Sumber: PENGARAH KESIHATAN NEGERI SABAH

#JaPenSabah 
#StayAtHome <U+0001F3E0>
#BreakTheChain https://t.co/UUpSEqsO46","kenyataan media situasi penyakit covid  negeri sabah  april  sumber pengarah kesihatan negeri sabah",25,27
"34274",34274,2020-04-27,"qornografically","Gua nyesel kenapa dulu ga ikut nabung di temen aja ya biar pas corona kelar w masi ada pegangan","gua nyesel kenapa dulu ga ikut nabung di temen aja ya biar pas corona kelar w masi ada pegangan",0,1
"101977",101977,2020-04-26,"HumasJetis","Marhaban Ya Ramadhan
-
Selamat Menunaikan Ibadah Puasa 1441 H
-
Mari Jaga Kesucian Bulan Ramadhan Dengan Ibadah Di Rumah
-
Bersatu Kita Mengatasi Pandemi Covid-19
- https://t.co/1p994vh1aL","marhaban ya ramadhan selamat menunaikan ibadah puasa  h mari jaga kesucian bulan ramadhan dengan ibadah di rumah bersatu kita mengatasi pandemi covid ",0,0
"98100",98100,2020-04-26,"Polsekkemlagim1","Marhaban Ya Ramadhan
-
Selamat Menunaikan Ibadah Puasa 1441 H
-
Mari Jaga Kesucian Bulan Ramadhan Dengan Ibadah Di Rumah
-
Bersatu Kita Mengatasi Pandemi Covid-19
-
@puspentni https://t.co/qvZaTxbMB6","marhaban ya ramadhan selamat menunaikan ibadah puasa  h mari jaga kesucian bulan ramadhan dengan ibadah di rumah bersatu kita mengatasi pandemi covid ",0,0
"92836",92836,2020-04-26,"PRESMEDIA_id","Data Covid-19 Kepri Minggu 26 April, Kasus Positif 86, PDP 287, Reaktif Covid 80 Orang https://t.co/z3db5NW4TL https://t.co/SjTWYU0yLi","data covid  kepri minggu  april kasus positif  pdp  reaktif covid  orang",0,0
"23174",23174,2020-04-27,"melinda_liin","Salah satu upaya yang bisa kita lakukan dalam mengatasi pandemi covid 19,adalah dengan menyebarkan informasi yang benar tentang covid 19,jangan malah menyebarkan informasi hoaks yang bisa menimbulkan kegelisahan di masyarakat
@bie103 @Jokoumb64504158 https://t.co/bfcZukfmQk","salah satu upaya yang bisa kita lakukan dalam mengatasi pandemi covid  adalah dengan menyebarkan informasi yang benar tentang covid  jangan malah menyebarkan informasi hoaks yang bisa menimbulkan kegelisahan di masyarakat",3,6
"31219",31219,2020-04-27,"ptrciamaee","pta kayang virus ni pta","pta kayang virus ni pta",0,0
"35224",35224,2020-04-27,"fahmijaa","Lagi teruk dari covid 19 dia ni https://t.co/ougevjA1VX","lagi teruk dari covid  dia ni",1,3
"4442",4442,2020-04-27,"FauzanNahri","Semenjak Corona, Revolusi 4.0 datang lebih cepat ternyata..... <U+0001F644>","semenjak corona revolusi   datang lebih cepat ternyata",0,1
"97904",97904,2020-04-26,"Ristiya6","@CARfixIndonesia Harga Air Disinfectant Rp. 65.000,  bisa order di shopee. 
Bayangin aja dengan harga segitu Mobil kalian aman nyaman bisa terhindar dari kuman, bakteri,  virus dan penyakit. 
#GiveawayGopayCARfix 
Yuk ikutan
@gil4s_  
@antonmull 
@yulianto_85
@my_nietha
@lindaangeline02 https://t.co/aTwDtl0o26","harga air disinfectant rp   bisa order di shopee bayangin aja dengan harga segitu mobil kalian aman nyaman bisa terhindar dari kuman bakteri virus dan penyakit yuk ikutan",0,1
"82859",82859,2020-04-26,"chaiueoh","@helalelooo aww iya ni k corona coroni","aww iya ni k corona coroni",0,0
"68550",68550,2020-04-26,"SUSPEND_CORONA","@Sexyano_Donaldo @FLOTUS @IvankaTrump Baad mai bata dunga<U+0001F602>

Aur @FLOTUS meri hai<U+0001F642>

Happy Birthday @FLOTUS <U+0001F60D><U+0001F60D> https://t.co/54SoCjk4KK","baad mai bata dunga",0,0
